Student_ID,Class,Region,Maths_Score,Science_Score,English_Score,Overall_Percentage,App_Login_Count,Video_Completion_Rate,Attendance_Percentage,Homework_Completion (%),Test_Attempts_Per_Month,Parent_Involvement,Extra_Support_Classes,Fee_Status,Payment_Type,Installment_Regularity,Risk_Level
2376,7,Rural,83,87,78,82.66666666666667,18,93,65.0,79.0,4,Yes,Yes,Pending,Installment,On Time,Low
2378,7,Semi-Urban,66,67,70,67.66666666666667,24,63,69.0,52.0,6,Yes,No,Paid,Full,On Time,Low
2379,6,Semi-Urban,80,75,78,77.66666666666667,10,69,99.0,64.0,6,Yes,Yes,Pending,Full,Delayed,Low
2380,7,Urban,74,75,74,74.33333333333333,32,76,62.0,86.0,7,Yes,No,Paid,Full,On Time,Low
2381,6,Rural,81,79,78,79.33333333333333,34,89,76.0,92.0,5,Yes,No,Pending,Full,Delayed,Low
2382,6,Semi-Urban,57,59,52,56.0,21,69,89.0,56.0,7,Yes,No,Pending,Full,On Time,Medium
2383,7,Semi-Urban,80,76,80,78.66666666666667,31,93,93.0,58.0,6,No,No,Paid,Full,On Time,Low
2384,8,Rural,44,42,39,41.66666666666666,6,36,35.0,38.0,2,No,No,Overdue,Installment,On Time,High
2385,10,Rural,84,85,83,84.0,26,66,65.0,78.0,3,Yes,Yes,Paid,Installment,Delayed,Low
2386,10,Rural,54,54,54,54.0,19,92,80.0,57.0,5,Yes,No,Paid,Installment,On Time,Medium
2387,6,Urban,56,56,59,57.0,2,34,47.0,56.0,1,Yes,Yes,Overdue,Installment,On Time,High
2388,6,Rural,89,92,90,90.33333333333331,13,60,89.0,97.0,5,Yes,No,Paid,Full,Delayed,Low
2389,8,Urban,89,86,92,89.0,15,81,75.0,78.0,6,Yes,Yes,Pending,Full,On Time,Low
2390,9,Semi-Urban,78,82,79,79.66666666666667,20,64,69.0,93.0,4,No,No,Paid,Installment,On Time,Low
2391,7,Urban,70,68,65,67.66666666666667,23,58,66.0,77.0,5,Yes,No,Paid,Full,On Time,Low
2392,6,Rural,78,78,78,78.0,27,93,81.0,87.0,3,No,Yes,Pending,Full,On Time,Low
2393,10,Urban,60,58,63,60.333333333333336,34,70,77.0,64.0,3,Yes,Yes,Paid,Full,On Time,Low
2394,8,Rural,65,60,63,62.66666666666666,23,70,61.0,92.0,7,Yes,Yes,Paid,Full,Delayed,Low
2395,7,Urban,88,85,90,87.66666666666667,30,56,93.0,64.0,6,No,No,Paid,Full,Delayed,Low
2396,8,Semi-Urban,29,33,33,31.666666666666668,5,48,36.0,42.0,1,No,Yes,Overdue,Full,On Time,High
2397,7,Urban,76,80,72,76.0,11,74,87.0,51.0,5,No,No,Paid,Full,On Time,Low
2398,7,Semi-Urban,35,31,35,33.666666666666664,2,41,38.0,31.0,1,Yes,No,Overdue,Installment,On Time,High
2399,6,Rural,65,64,67,65.33333333333333,24,87,78.0,59.0,4,No,No,Paid,Full,On Time,Low
2400,8,Semi-Urban,75,72,73,73.33333333333333,18,86,94.0,81.0,5,Yes,Yes,Pending,Installment,On Time,Low
2401,8,Rural,38,40,40,39.333333333333336,6,36,39.0,51.0,1,Yes,Yes,Overdue,Installment,On Time,High
2402,10,Rural,63,63,62,62.66666666666666,25,75,76.0,71.0,4,No,Yes,Paid,Installment,On Time,Low
2403,10,Semi-Urban,81,83,79,81.0,33,99,71.0,95.0,4,Yes,Yes,Paid,Full,On Time,Low
2404,6,Semi-Urban,65,65,68,66.0,25,75,88.0,55.0,3,Yes,Yes,Pending,Installment,Delayed,Low
2405,6,Urban,91,88,94,91.0,15,55,72.0,87.0,6,Yes,No,Pending,Full,Delayed,Low
2406,9,Urban,69,71,66,68.66666666666667,29,88,68.0,76.0,5,Yes,No,Paid,Full,On Time,Low
2407,10,Semi-Urban,95,94,96,95.0,24,83,83.0,70.0,7,Yes,No,Pending,Installment,Delayed,Low
2408,7,Semi-Urban,60,57,61,59.333333333333336,10,60,60.0,52.0,4,No,Yes,Pending,Full,On Time,Medium
2409,8,Semi-Urban,95,95,94,94.66666666666669,33,56,76.0,98.0,3,Yes,No,Pending,Full,On Time,Low
2410,6,Semi-Urban,85,83,85,84.33333333333333,10,50,95.0,75.0,3,No,Yes,Pending,Full,Delayed,Low
2411,8,Rural,45,47,45,45.66666666666666,12,59,70.0,51.0,5,Yes,Yes,Paid,Full,Delayed,Medium
2412,8,Semi-Urban,40,39,42,40.333333333333336,8,48,55.0,29.0,1,No,No,Overdue,Full,On Time,High
2413,9,Semi-Urban,63,59,62,61.333333333333336,18,54,95.0,56.0,6,Yes,No,Paid,Installment,On Time,Low
2414,10,Semi-Urban,69,68,70,69.0,21,65,60.0,70.0,3,No,No,Paid,Full,Delayed,Low
2415,6,Semi-Urban,66,61,63,63.333333333333336,18,59,72.0,89.0,3,Yes,Yes,Paid,Full,On Time,Low
2416,8,Rural,70,67,67,68.0,14,88,94.0,77.0,3,Yes,No,Paid,Installment,On Time,Low
2417,6,Urban,69,68,66,67.66666666666667,32,87,94.0,61.0,3,Yes,Yes,Paid,Installment,Delayed,Low
2418,7,Urban,67,69,71,69.0,27,70,86.0,70.0,3,Yes,No,Paid,Installment,On Time,Low
2419,9,Urban,95,99,90,94.66666666666669,21,97,86.0,93.0,6,No,No,Paid,Installment,On Time,Low
2420,7,Urban,95,94,93,94.0,34,58,87.0,96.0,7,No,No,Pending,Installment,Delayed,Low
2421,6,Urban,69,70,73,70.66666666666667,20,99,82.0,50.0,6,Yes,Yes,Paid,Installment,On Time,Low
2422,6,Rural,65,61,67,64.33333333333333,29,65,72.0,65.0,5,Yes,Yes,Paid,Full,On Time,Low
2423,10,Urban,95,93,99,95.66666666666669,32,74,91.0,92.0,6,Yes,No,Paid,Installment,On Time,Low
2424,8,Rural,73,69,77,73.0,12,80,61.0,82.0,3,Yes,No,Paid,Installment,On Time,Low
2425,8,Rural,78,82,80,80.0,13,75,94.0,61.0,7,No,No,Paid,Installment,On Time,Low
2426,7,Urban,77,79,77,77.66666666666667,15,74,70.0,95.0,5,No,Yes,Paid,Installment,On Time,Low
2427,9,Urban,36,33,39,36.0,3,30,63.0,37.0,2,Yes,No,Overdue,Full,On Time,High
2428,8,Urban,41,40,40,40.333333333333336,4,23,63.0,38.0,2,Yes,No,Overdue,Full,On Time,High
2429,10,Semi-Urban,30,25,25,26.666666666666668,6,41,33.0,45.0,2,Yes,No,Overdue,Installment,On Time,High
2430,7,Rural,80,83,82,81.66666666666667,19,90,76.0,84.0,3,Yes,No,Paid,Full,On Time,Low
2431,7,Urban,66,63,68,65.66666666666667,17,72,73.0,67.0,7,Yes,Yes,Paid,Installment,On Time,Low
2432,10,Semi-Urban,60,61,56,59.0,19,85,71.0,74.0,6,Yes,Yes,Paid,Full,On Time,Medium
2434,10,Semi-Urban,91,94,87,90.66666666666669,23,54,94.0,70.0,7,No,Yes,Paid,Installment,On Time,Low
2435,9,Semi-Urban,73,76,68,72.33333333333333,10,80,65.0,94.0,3,No,Yes,Paid,Full,Delayed,Low
2436,10,Urban,84,88,79,83.66666666666667,12,87,76.0,72.0,6,No,Yes,Paid,Full,Delayed,Low
2437,10,Rural,47,51,47,48.333333333333336,21,61,65.0,56.0,6,No,Yes,Paid,Full,On Time,Medium
2438,6,Semi-Urban,37,40,35,37.333333333333336,7,12,55.0,32.0,2,No,Yes,Overdue,Installment,On Time,High
2439,7,Rural,69,68,64,67.0,16,72,70.0,96.0,3,No,No,Pending,Installment,On Time,Low
2440,10,Urban,83,84,79,82.0,10,96,93.0,85.0,6,Yes,No,Pending,Full,On Time,Low
2441,10,Rural,74,76,77,75.66666666666667,14,81,73.0,70.0,3,Yes,Yes,Paid,Full,On Time,Low
2443,7,Semi-Urban,72,76,75,74.33333333333333,29,50,74.0,77.0,5,Yes,No,Pending,Installment,On Time,Low
2444,8,Rural,32,34,33,33.0,2,22,36.0,70.0,1,Yes,Yes,Overdue,Full,Delayed,High
2445,7,Semi-Urban,54,57,52,54.333333333333336,27,53,63.0,76.0,7,Yes,Yes,Paid,Full,On Time,Medium
2446,8,Semi-Urban,54,50,53,52.333333333333336,19,94,73.0,55.0,5,No,Yes,Paid,Installment,Delayed,Medium
2447,10,Semi-Urban,95,90,94,93.0,20,80,97.0,98.0,3,Yes,No,Pending,Installment,On Time,Low
2448,10,Urban,73,75,72,73.33333333333333,10,65,62.0,93.0,5,Yes,No,Paid,Installment,On Time,Low
2449,6,Urban,24,26,19,23.0,8,17,32.0,35.0,1,Yes,No,Overdue,Full,On Time,High
2450,8,Semi-Urban,48,43,50,47.0,7,38,31.0,50.0,2,Yes,No,Overdue,Installment,Delayed,High
2451,9,Rural,85,89,81,85.0,28,81,70.0,73.0,5,Yes,Yes,Paid,Installment,On Time,Low
2452,6,Urban,90,85,85,86.66666666666667,19,98,91.0,81.0,3,Yes,No,Paid,Installment,On Time,Low
2453,8,Rural,94,92,92,92.66666666666669,16,65,89.0,92.0,7,Yes,Yes,Paid,Full,On Time,Low
2454,8,Semi-Urban,35,33,34,34.0,2,43,30.0,57.0,1,No,No,Overdue,Full,Delayed,High
2455,6,Semi-Urban,74,78,70,74.0,33,57,90.0,69.0,7,Yes,Yes,Pending,Full,On Time,Low
2456,10,Rural,79,83,82,81.33333333333333,30,75,90.0,80.0,6,Yes,No,Paid,Installment,On Time,Low
2457,8,Urban,69,64,67,66.66666666666667,34,89,81.0,75.0,3,Yes,No,Paid,Full,Delayed,Low
2458,10,Rural,59,62,57,59.333333333333336,14,76,84.0,52.0,3,No,No,Paid,Full,On Time,Medium
2459,6,Rural,59,61,61,60.333333333333336,13,91,69.0,67.0,7,No,Yes,Pending,Installment,On Time,Low
2460,10,Semi-Urban,58,57,59,58.0,23,68,76.0,67.0,4,Yes,No,Paid,Full,On Time,Medium
2461,7,Urban,68,70,64,67.33333333333333,34,92,76.0,81.0,3,Yes,No,Paid,Full,Delayed,Low
2462,9,Rural,94,98,97,96.33333333333331,27,81,78.0,95.0,3,No,No,Pending,Full,On Time,Low
2463,8,Urban,81,78,80,79.66666666666667,24,98,99.0,70.0,5,Yes,Yes,Paid,Installment,On Time,Low
2464,9,Semi-Urban,68,67,64,66.33333333333333,15,68,76.0,65.0,6,No,Yes,Paid,Installment,Delayed,Low
2465,10,Urban,60,58,64,60.66666666666666,20,88,74.0,59.0,5,Yes,Yes,Paid,Installment,On Time,Low
2466,8,Semi-Urban,88,91,91,90.0,26,73,96.0,85.0,3,Yes,No,Paid,Installment,Delayed,Low
2467,10,Urban,73,77,75,75.0,23,87,76.0,74.0,6,No,Yes,Paid,Full,On Time,Low
2468,7,Rural,37,36,36,36.333333333333336,6,16,64.0,30.0,2,No,No,Overdue,Installment,On Time,High
2469,6,Semi-Urban,86,87,85,86.0,12,95,73.0,98.0,6,Yes,No,Pending,Full,On Time,Low
2470,8,Rural,33,32,28,31.0,4,14,35.0,26.0,1,No,Yes,Overdue,Full,Delayed,High
2471,7,Semi-Urban,39,43,35,39.0,5,27,50.0,20.0,2,Yes,No,Overdue,Full,On Time,High
2472,7,Urban,73,71,75,73.0,19,94,70.0,68.0,4,No,Yes,Paid,Full,On Time,Low
2473,8,Urban,80,75,77,77.33333333333333,27,90,76.0,90.0,6,Yes,Yes,Paid,Full,On Time,Low
2474,10,Semi-Urban,76,73,76,75.0,21,63,86.0,83.0,4,No,Yes,Paid,Full,Delayed,Low
2475,7,Semi-Urban,83,87,79,83.0,11,98,97.0,81.0,4,Yes,Yes,Pending,Installment,On Time,Low
2476,9,Semi-Urban,93,89,90,90.66666666666669,23,60,80.0,79.0,5,Yes,No,Pending,Full,On Time,Low
2477,7,Urban,94,96,90,93.33333333333331,27,79,99.0,84.0,6,Yes,No,Paid,Installment,Delayed,Low
2478,10,Semi-Urban,64,66,63,64.33333333333333,14,85,80.0,76.0,7,No,Yes,Paid,Full,Delayed,Low
2479,10,Semi-Urban,81,82,82,81.66666666666667,29,74,90.0,87.0,6,Yes,No,Paid,Full,On Time,Low
2480,9,Rural,95,96,94,95.0,26,95,84.0,86.0,4,Yes,No,Paid,Full,Delayed,Low
2481,7,Semi-Urban,45,47,42,44.66666666666666,7,48,63.0,44.0,1,Yes,No,Overdue,Full,On Time,High
2482,10,Rural,80,82,79,80.33333333333333,19,76,87.0,86.0,6,No,No,Paid,Full,On Time,Low
2483,8,Rural,55,52,58,55.0,2,38,57.0,27.0,1,No,No,Overdue,Installment,On Time,High
2484,6,Rural,83,83,87,84.33333333333333,32,52,96.0,63.0,3,No,No,Paid,Installment,On Time,Low
2485,6,Urban,89,86,88,87.66666666666667,22,98,82.0,90.0,4,Yes,Yes,Pending,Full,Delayed,Low
2486,6,Rural,47,44,42,44.333333333333336,2,16,50.0,55.0,1,Yes,Yes,Overdue,Full,Delayed,High
2487,7,Semi-Urban,31,31,27,29.666666666666668,8,33,51.0,70.0,1,Yes,Yes,Overdue,Installment,On Time,High
2488,9,Urban,74,78,76,76.0,15,77,72.0,81.0,7,Yes,Yes,Paid,Full,Delayed,Low
2489,10,Urban,77,77,77,77.0,31,63,93.0,81.0,7,Yes,No,Paid,Full,On Time,Low
2490,8,Urban,68,64,68,66.66666666666667,12,53,64.0,63.0,4,Yes,No,Paid,Installment,On Time,Low
2491,8,Urban,73,75,77,75.0,28,51,70.0,83.0,5,Yes,No,Paid,Installment,Delayed,Low
2492,7,Urban,76,73,76,75.0,32,97,88.0,50.0,4,Yes,Yes,Pending,Installment,Delayed,Low
2493,6,Urban,20,21,15,18.666666666666668,1,28,35.0,21.0,1,No,Yes,Overdue,Installment,On Time,High
2494,7,Urban,80,81,78,79.66666666666667,28,82,82.0,55.0,4,Yes,Yes,Paid,Full,On Time,Low
2496,9,Semi-Urban,82,78,83,81.0,16,77,98.0,50.0,7,Yes,Yes,Paid,Full,On Time,Low
2497,10,Semi-Urban,53,55,51,53.0,3,37,46.0,49.0,2,Yes,No,Overdue,Installment,On Time,High
2498,10,Rural,20,23,17,20.0,9,34,37.0,32.0,2,Yes,No,Overdue,Installment,On Time,High
2499,9,Rural,77,76,80,77.66666666666667,16,71,98.0,70.0,7,Yes,Yes,Paid,Full,On Time,Low
2500,9,Urban,81,76,79,78.66666666666667,30,71,92.0,76.0,5,Yes,Yes,Paid,Full,Delayed,Low
2501,9,Urban,82,80,78,80.0,30,84,80.0,96.0,4,Yes,No,Pending,Full,On Time,Low
2502,7,Rural,76,78,71,75.0,24,77,69.0,89.0,7,Yes,Yes,Pending,Full,On Time,Low
2503,9,Urban,95,95,96,95.33333333333331,28,57,92.0,86.0,4,No,Yes,Paid,Full,Delayed,Low
2504,8,Semi-Urban,43,40,47,43.333333333333336,3,39,62.0,33.0,2,No,No,Overdue,Installment,On Time,High
2506,9,Urban,69,69,66,68.0,32,63,92.0,74.0,6,No,Yes,Paid,Full,On Time,Low
2507,6,Urban,79,74,76,76.33333333333333,33,53,98.0,70.0,3,Yes,Yes,Paid,Full,On Time,Low
2508,7,Urban,78,79,76,77.66666666666667,15,73,95.0,75.0,4,Yes,No,Paid,Full,On Time,Low
2509,6,Semi-Urban,85,86,85,85.33333333333333,32,66,60.0,85.0,7,Yes,No,Paid,Full,On Time,Low
2510,7,Urban,78,82,74,78.0,20,69,79.0,50.0,6,Yes,No,Paid,Full,On Time,Low
2511,8,Rural,65,69,62,65.33333333333333,13,93,72.0,87.0,7,No,No,Paid,Installment,On Time,Low
2512,7,Urban,85,85,83,84.33333333333333,21,83,73.0,76.0,6,Yes,Yes,Paid,Full,On Time,Low
2513,7,Rural,81,82,81,81.33333333333333,31,85,97.0,50.0,4,Yes,No,Paid,Installment,On Time,Low
2514,10,Urban,82,81,85,82.66666666666667,17,70,99.0,81.0,3,Yes,No,Paid,Installment,On Time,Low
2515,9,Urban,63,61,59,61.0,34,75,76.0,85.0,4,Yes,No,Paid,Installment,Delayed,Low
2516,9,Semi-Urban,75,78,77,76.66666666666667,17,76,83.0,88.0,7,No,No,Pending,Full,Delayed,Low
2517,8,Rural,66,66,69,67.0,20,68,88.0,59.0,6,Yes,No,Pending,Installment,Delayed,Low
2518,8,Rural,95,94,92,93.66666666666669,11,95,99.0,98.0,3,No,Yes,Paid,Full,On Time,Low
2519,9,Rural,78,75,81,78.0,28,50,60.0,73.0,3,No,Yes,Paid,Full,On Time,Low
2520,10,Semi-Urban,59,56,56,57.0,33,88,63.0,69.0,3,No,Yes,Pending,Full,On Time,Medium
2521,9,Rural,90,85,85,86.66666666666667,20,94,87.0,84.0,6,Yes,No,Paid,Installment,Delayed,Low
2522,10,Semi-Urban,20,24,20,21.33333333333333,7,42,76.0,33.0,2,Yes,Yes,Overdue,Full,On Time,High
2523,8,Urban,73,69,73,71.66666666666667,32,53,74.0,70.0,5,No,Yes,Paid,Full,On Time,Low
2524,6,Urban,73,71,70,71.33333333333333,10,54,66.0,63.0,6,Yes,Yes,Pending,Full,On Time,Low
2525,8,Rural,64,60,60,61.333333333333336,27,65,98.0,58.0,7,Yes,No,Paid,Full,On Time,Low
2526,8,Urban,79,79,80,79.33333333333333,22,56,93.0,51.0,6,Yes,No,Pending,Full,On Time,Low
2527,7,Urban,50,46,49,48.333333333333336,1,35,63.0,31.0,2,Yes,No,Overdue,Full,Delayed,High
2528,7,Rural,71,75,72,72.66666666666667,3,38,64.0,57.0,1,No,Yes,Overdue,Installment,Delayed,High
2529,7,Urban,49,45,49,47.66666666666666,6,17,42.0,59.0,1,Yes,No,Overdue,Full,On Time,High
2530,7,Rural,88,90,87,88.33333333333333,29,50,64.0,94.0,5,Yes,No,Paid,Installment,On Time,Low
2531,10,Rural,74,72,73,73.0,16,78,91.0,79.0,7,Yes,No,Paid,Installment,On Time,Low
2532,9,Urban,84,88,85,85.66666666666667,25,93,98.0,92.0,3,Yes,Yes,Paid,Full,On Time,Low
2533,6,Urban,90,89,86,88.33333333333333,29,71,98.0,78.0,6,Yes,No,Paid,Installment,Delayed,Low
2534,8,Urban,62,64,61,62.333333333333336,18,54,62.0,52.0,3,Yes,No,Paid,Installment,On Time,Low
2535,10,Urban,45,44,49,46.0,1,27,76.0,55.0,2,No,Yes,Overdue,Installment,Delayed,High
2536,6,Urban,45,49,41,45.0,7,11,58.0,30.0,1,Yes,No,Overdue,Installment,On Time,High
2537,10,Semi-Urban,95,90,90,91.66666666666669,13,78,90.0,99.0,3,Yes,Yes,Paid,Installment,On Time,Low
2538,10,Urban,72,72,73,72.33333333333333,11,93,62.0,85.0,7,Yes,No,Paid,Full,On Time,Low
2539,8,Semi-Urban,70,68,68,68.66666666666667,21,79,63.0,68.0,5,Yes,Yes,Paid,Installment,Delayed,Low
2540,9,Rural,62,60,61,61.0,24,78,90.0,52.0,5,Yes,Yes,Pending,Full,On Time,Low
2542,9,Urban,49,50,49,49.333333333333336,9,16,30.0,41.0,1,No,No,Overdue,Full,Delayed,High
2543,8,Urban,94,94,91,93.0,18,76,89.0,87.0,6,Yes,No,Pending,Installment,Delayed,Low
2544,8,Rural,74,77,70,73.66666666666667,10,64,72.0,70.0,4,No,Yes,Pending,Full,Delayed,Low
2545,8,Semi-Urban,85,82,82,83.0,19,76,68.0,97.0,5,Yes,Yes,Paid,Installment,On Time,Low
2546,6,Semi-Urban,93,93,89,91.66666666666669,17,79,93.0,97.0,3,Yes,Yes,Paid,Installment,On Time,Low
2547,9,Urban,45,48,44,45.66666666666666,3,41,61.0,35.0,2,No,No,Overdue,Installment,On Time,High
2548,9,Urban,71,73,72,72.0,14,86,84.0,84.0,7,Yes,Yes,Pending,Installment,On Time,Low
2549,10,Urban,29,29,24,27.33333333333333,8,45,37.0,44.0,2,Yes,No,Overdue,Full,Delayed,High
2550,10,Urban,72,72,76,73.33333333333333,19,50,98.0,70.0,4,No,Yes,Paid,Installment,On Time,Low
2551,10,Rural,65,67,69,67.0,24,81,70.0,64.0,6,No,No,Pending,Installment,On Time,Low
2554,8,Urban,43,47,45,45.0,21,73,63.0,50.0,4,Yes,Yes,Pending,Full,On Time,Medium
2555,6,Semi-Urban,95,98,95,96.0,13,91,92.0,84.0,4,Yes,Yes,Pending,Full,On Time,Low
2556,10,Semi-Urban,79,79,78,78.66666666666667,34,61,77.0,77.0,7,Yes,No,Pending,Installment,Delayed,Low
2557,8,Urban,78,81,82,80.33333333333333,33,69,68.0,75.0,7,Yes,Yes,Paid,Installment,On Time,Low
2558,8,Urban,37,41,37,38.333333333333336,5,49,56.0,26.0,1,Yes,No,Overdue,Full,Delayed,High
2559,6,Rural,56,53,53,54.0,2,24,51.0,52.0,1,Yes,No,Overdue,Installment,On Time,High
2560,7,Urban,64,62,60,62.0,17,86,64.0,54.0,7,Yes,No,Paid,Full,Delayed,Low
2561,9,Urban,28,24,25,25.666666666666668,2,39,36.0,30.0,2,Yes,No,Overdue,Installment,On Time,High
2562,7,Urban,74,76,73,74.33333333333333,16,82,96.0,58.0,5,No,Yes,Paid,Installment,On Time,Low
2563,10,Semi-Urban,81,80,77,79.33333333333333,19,60,71.0,82.0,3,Yes,Yes,Pending,Full,On Time,Low
2564,8,Rural,71,71,66,69.33333333333333,14,96,79.0,73.0,4,Yes,Yes,Paid,Installment,On Time,Low
2565,6,Semi-Urban,35,37,38,36.66666666666666,3,33,43.0,51.0,2,Yes,No,Overdue,Installment,On Time,High
2566,6,Rural,76,76,80,77.33333333333333,28,85,80.0,70.0,5,No,No,Paid,Full,On Time,Low
2567,9,Semi-Urban,63,61,64,62.66666666666666,17,78,73.0,74.0,5,No,No,Paid,Full,On Time,Low
2568,7,Urban,92,91,87,90.0,34,97,95.0,61.0,4,Yes,No,Paid,Full,Delayed,Low
2569,9,Semi-Urban,95,98,97,96.66666666666669,27,85,71.0,97.0,4,Yes,Yes,Paid,Installment,On Time,Low
2570,8,Semi-Urban,95,90,90,91.66666666666669,25,84,78.0,98.0,5,Yes,No,Pending,Full,Delayed,Low
2571,9,Rural,85,81,83,83.0,22,87,62.0,90.0,5,No,Yes,Paid,Full,Delayed,Low
2572,6,Rural,87,82,91,86.66666666666667,24,65,94.0,84.0,7,Yes,No,Pending,Full,On Time,Low
2573,6,Semi-Urban,43,43,40,42.0,5,10,76.0,44.0,2,Yes,Yes,Overdue,Full,On Time,High
2574,10,Rural,75,78,72,75.0,33,95,78.0,64.0,5,Yes,No,Pending,Installment,On Time,Low
2575,10,Rural,52,54,51,52.333333333333336,4,23,53.0,41.0,1,Yes,Yes,Overdue,Installment,Delayed,High
2576,8,Rural,88,92,88,89.33333333333333,25,65,67.0,95.0,3,Yes,No,Paid,Full,Delayed,Low
2578,9,Rural,54,56,53,54.333333333333336,30,91,77.0,50.0,3,Yes,Yes,Paid,Installment,On Time,Medium
2579,8,Semi-Urban,75,71,75,73.66666666666667,29,98,67.0,99.0,7,Yes,No,Paid,Full,On Time,Low
2580,10,Rural,34,35,35,34.666666666666664,6,16,34.0,54.0,1,Yes,No,Overdue,Full,Delayed,High
2581,9,Urban,66,69,63,66.0,33,78,80.0,76.0,4,No,No,Paid,Installment,Delayed,Low
2582,10,Semi-Urban,54,57,51,54.0,2,47,54.0,37.0,2,No,No,Overdue,Installment,Delayed,High
2583,9,Semi-Urban,93,90,88,90.33333333333331,26,53,66.0,93.0,3,Yes,No,Paid,Installment,On Time,Low
2584,7,Semi-Urban,64,66,65,65.0,28,90,69.0,77.0,6,No,No,Pending,Full,On Time,Low
2585,8,Rural,95,96,94,95.0,10,59,75.0,97.0,7,Yes,Yes,Paid,Installment,Delayed,Low
2586,9,Urban,88,92,86,88.66666666666667,32,70,86.0,76.0,7,Yes,Yes,Paid,Installment,Delayed,Low
2587,6,Rural,90,85,94,89.66666666666667,31,85,94.0,59.0,4,Yes,No,Pending,Installment,On Time,Low
2589,9,Semi-Urban,85,85,80,83.33333333333333,24,66,80.0,93.0,3,No,No,Pending,Installment,On Time,Low
2590,9,Semi-Urban,77,72,72,73.66666666666667,30,97,83.0,64.0,5,No,No,Paid,Installment,Delayed,Low
2591,9,Semi-Urban,84,88,87,86.33333333333333,27,77,96.0,62.0,5,Yes,Yes,Paid,Full,On Time,Low
2593,6,Urban,91,94,86,90.33333333333331,21,68,99.0,70.0,6,Yes,Yes,Paid,Full,On Time,Low
2595,10,Semi-Urban,79,83,81,81.0,32,61,72.0,76.0,3,Yes,Yes,Paid,Full,On Time,Low
2596,10,Urban,83,80,84,82.33333333333333,20,66,90.0,87.0,4,No,Yes,Pending,Installment,On Time,Low
2597,7,Semi-Urban,56,60,55,57.0,11,99,62.0,81.0,7,Yes,Yes,Paid,Full,Delayed,Medium
2598,8,Semi-Urban,70,69,69,69.33333333333333,28,79,81.0,88.0,7,Yes,Yes,Paid,Installment,On Time,Low
2599,10,Urban,79,79,78,78.66666666666667,25,91,82.0,56.0,6,Yes,No,Paid,Full,On Time,Low
2600,6,Semi-Urban,64,68,60,64.0,31,90,73.0,85.0,4,Yes,No,Paid,Full,On Time,Low
2601,10,Urban,87,84,89,86.66666666666667,26,80,71.0,89.0,6,Yes,Yes,Paid,Installment,On Time,Low
2602,7,Semi-Urban,95,91,92,92.66666666666669,18,61,99.0,78.0,6,No,No,Pending,Installment,On Time,Low
2603,7,Urban,80,81,75,78.66666666666667,17,96,75.0,98.0,7,Yes,Yes,Pending,Full,On Time,Low
2604,8,Semi-Urban,77,76,78,77.0,24,58,73.0,93.0,5,No,Yes,Paid,Full,On Time,Low
2605,10,Urban,74,69,72,71.66666666666667,18,75,84.0,94.0,7,Yes,No,Paid,Full,Delayed,Low
2606,6,Semi-Urban,90,91,85,88.66666666666667,13,69,77.0,82.0,6,Yes,No,Paid,Installment,Delayed,Low
2607,6,Semi-Urban,48,46,47,47.0,20,83,62.0,55.0,5,No,No,Paid,Installment,On Time,Medium
2608,9,Semi-Urban,92,88,88,89.33333333333333,19,58,91.0,95.0,5,Yes,No,Paid,Installment,Delayed,Low
2609,6,Urban,87,90,87,88.0,33,99,83.0,71.0,6,Yes,Yes,Paid,Full,Delayed,Low
2610,8,Rural,51,48,47,48.66666666666666,2,11,55.0,26.0,1,No,No,Overdue,Full,Delayed,High
2611,8,Semi-Urban,69,70,72,70.33333333333333,26,95,75.0,78.0,7,Yes,No,Pending,Installment,On Time,Low
2612,6,Semi-Urban,67,69,69,68.33333333333333,33,67,85.0,50.0,7,Yes,Yes,Paid,Full,Delayed,Low
2613,6,Urban,51,52,50,51.0,23,87,61.0,64.0,6,Yes,Yes,Paid,Installment,On Time,Medium
2614,9,Semi-Urban,67,68,67,67.33333333333333,34,58,83.0,64.0,7,Yes,No,Pending,Full,Delayed,Low
2615,6,Semi-Urban,51,52,51,51.333333333333336,20,94,65.0,61.0,5,No,No,Paid,Installment,On Time,Medium
2616,9,Semi-Urban,85,89,80,84.66666666666667,29,61,66.0,91.0,5,Yes,No,Pending,Installment,On Time,Low
2617,9,Semi-Urban,49,52,53,51.333333333333336,4,34,31.0,40.0,1,Yes,Yes,Overdue,Full,On Time,High
2618,6,Rural,66,63,61,63.333333333333336,30,87,87.0,62.0,6,Yes,Yes,Paid,Installment,Delayed,Low
2619,7,Rural,70,66,70,68.66666666666667,22,71,69.0,78.0,7,Yes,No,Paid,Installment,Delayed,Low
2620,7,Semi-Urban,78,74,80,77.33333333333333,30,60,67.0,75.0,5,No,No,Pending,Full,On Time,Low
2621,9,Semi-Urban,43,42,42,42.333333333333336,4,18,48.0,26.0,2,Yes,No,Overdue,Full,On Time,High
2622,6,Semi-Urban,87,82,84,84.33333333333333,15,55,68.0,94.0,3,Yes,No,Paid,Installment,Delayed,Low
2623,7,Rural,64,64,65,64.33333333333333,18,55,74.0,72.0,3,Yes,Yes,Pending,Full,On Time,Low
2624,6,Rural,80,80,79,79.66666666666667,14,52,91.0,65.0,4,Yes,Yes,Paid,Installment,On Time,Low
